id_evenement,date_heure,ville,zone,id_utilisateur,id_appareil,type_vehicule,energie,station_depart,station_arrivee,distance_km,duree_min,temperature,pluie,pm10,volume_trafic,montant_paiement,moyen_paiement,nom_utilisateur,age,abonnement,genre,risque_accident
1289,2025-10-18 21:20,Paris,Est,77,APP-6641,Voiture,Diesel,17,41,7.28,22,1.6,1,19,185,3.24,Carte,Leo,58,Gratuit,homme,4
1290,2025-10-18 21:40,Paris,Est,103,APP-2966,Voiture,Electrique,23,18,7.13,11,2.8,1,21,155,5.23,Mobile,Lucas,25,Gratuit,femme,3
1291,2025-10-18 22:00,Paris,Est,81,APP-3168,Voiture,Diesel,4,36,11.67,7,2.2,1,19,129,2.08,Mobile,Emma,24,Premium,homme,4
1292,2025-10-18 22:20,Paris,Nord,69,APP-1427,Voiture,Humaine,48,14,3.47,15,3.2,1,22,215,1.46,Mobile,Sofia,30,Gratuit,femme,1
1293,2025-10-18 22:40,Paris,Ouest,245,APP-2876,Bus,Electrique,22,59,8.05,21,2.3,0,23,189,4.36,Mobile,Alice,18,Standard,homme,4
1294,2025-10-18 23:00,Paris,Sud,201,APP-4081,Bus,Diesel,23,1,8.37,5,1.6,1,23,187,1.46,Carte,Leo,23,Premium,femme,2
1295,2025-10-18 23:20,Paris,Ouest,17,APP-5044,Velo,Humaine,24,51,10.39,9,2.0,1,20,120,2.61,Carte,Nina,68,Gratuit,homme,3
1296,2025-10-18 23:40,Paris,Est,106,APP-9109,Trottinette,Humaine,21,59,7.91,17,3.0,0,23,178,3.39,Mobile,Marc,21,Premium,femme,4
1297,2025-10-19 00:00,Paris,Ouest,33,APP-5171,Velo,Humaine,53,49,9.63,5,2.4,1,19,148,1.75,Mobile,Leo,38,Gratuit,homme,4
1298,2025-10-19 00:20,Paris,Nord,74,APP-9362,Velo,Diesel,57,51,3.89,8,2.8,1,24,185,4.76,Mobile,Alice,26,Gratuit,femme,4
1299,2025-10-19 00:40,Paris,Sud,89,APP-7835,Velo,Diesel,39,30,10.89,14,2.3,1,18,148,1.59,Mobile,Alice,24,Standard,homme,3
1300,2025-10-19 01:00,Paris,Ouest,79,APP-7081,Voiture,Diesel,55,11,10.56,14,3.0,0,21,202,1.23,Carte,Nina,20,Gratuit,femme,4
1301,2025-10-19 01:20,Paris,Nord,215,APP-7980,Voiture,Humaine,19,36,9.59,18,2.6,0,21,172,4.43,Mobile,Alice,27,Premium,homme,2
1302,2025-10-19 01:40,Paris,Sud,180,APP-9025,Voiture,Humaine,10,34,11.15,15,2.3,1,18,131,1.33,Mobile,Leo,36,Premium,femme,1
1303,2025-10-19 02:00,Paris,Sud,200,APP-6266,Voiture,Diesel,47,17,8.73,15,1.7,0,18,163,5.08,Mobile,Hugo,21,Gratuit,homme,2
1304,2025-10-19 02:20,Paris,Est,50,APP-3542,Bus,Humaine,8,5,1.38,17,2.0,1,19,122,1.9,Carte,Emma,35,Gratuit,femme,3
1305,2025-10-19 02:40,Paris,Est,40,APP-2855,Velo,Electrique,25,40,0.89,3,2.8,0,21,236,3.32,Mobile,Nina,39,Premium,homme,2
1306,2025-10-19 03:00,Paris,Nord,69,APP-6815,Voiture,Humaine,40,49,3.67,3,1.7,1,16,118,5.14,Carte,Sofia,30,Gratuit,femme,2
1307,2025-10-19 03:20,Paris,Nord,157,APP-1111,Bus,Diesel,27,19,1.66,29,2.5,0,18,161,4.12,Carte,Alice,33,Premium,homme,4
1308,2025-10-19 03:40,Paris,Centre,201,APP-4292,Velo,Humaine,53,46,3.6,12,3.4,1,23,229,5.24,Carte,Leo,23,Premium,femme,4
1309,2025-10-19 04:00,Paris,Sud,26,APP-2319,Voiture,Electrique,5,43,8.93,20,2.3,1,17,92,5.07,Mobile,Hugo,42,Gratuit,homme,2
1310,2025-10-19 04:20,Paris,Est,64,APP-3974,Voiture,Diesel,40,6,9.84,4,3.1,1,21,143,1.4,Mobile,Sofia,37,Premium,femme,2
1311,2025-10-19 04:40,Paris,Est,133,APP-2057,Bus,Electrique,41,31,8.4,15,3.3,0,18,127,4.44,Mobile,Leo,26,Premium,homme,1
1312,2025-10-19 05:00,Paris,Sud,26,APP-5640,Voiture,Electrique,7,47,3.57,3,3.0,0,23,195,3.21,Carte,Hugo,42,Gratuit,femme,1
1313,2025-10-19 05:20,Paris,Est,140,APP-6616,Trottinette,Diesel,38,47,4.5,8,3.0,0,15,119,4.33,Mobile,Nina,40,Gratuit,homme,1
1314,2025-10-19 05:40,Paris,Ouest,88,APP-4022,Trottinette,Humaine,37,34,7.02,10,3.2,0,17,78,4.58,Mobile,Alice,19,Premium,femme,1
1315,2025-10-19 06:00,Paris,Centre,128,APP-3546,Velo,Humaine,31,8,0.45,12,1.6,1,18,187,2.35,Carte,Leo,19,Standard,homme,2
1316,2025-10-19 06:20,Paris,Est,242,APP-6971,Velo,Diesel,56,37,4.92,14,1.6,0,19,153,1.86,Carte,Alice,20,Premium,femme,3
1317,2025-10-19 06:40,Paris,Centre,245,APP-1980,Voiture,Humaine,20,16,7.26,13,2.2,1,22,181,3.23,Mobile,Alice,18,Standard,homme,3
1318,2025-10-19 07:00,Paris,Centre,158,APP-3923,Trottinette,Diesel,24,16,4.18,15,2.5,0,23,227,5.13,Carte,Emma,24,Gratuit,femme,4
1319,2025-10-19 07:20,Paris,Centre,98,APP-4254,Velo,Humaine,5,56,2.27,12,2.7,1,23,235,1.88,Mobile,Nina,27,Standard,homme,1
1320,2025-10-19 07:40,Paris,Ouest,13,APP-5032,Trottinette,Humaine,22,29,1.67,22,2.1,1,22,254,4.67,Carte,Lucas,25,Standard,femme,3
1321,2025-10-19 08:00,Paris,Sud,11,APP-9161,Velo,Diesel,9,5,2.85,11,1.5,1,24,294,1.72,Carte,Leo,21,Gratuit,homme,2
1322,2025-10-19 08:20,Paris,Sud,240,APP-4474,Trottinette,Electrique,1,19,10.1,22,2.2,0,27,281,4.27,Carte,Alice,22,Premium,femme,1
1323,2025-10-19 08:40,Paris,Ouest,53,APP-3480,Velo,Humaine,12,22,7.35,26,2.0,0,28,292,3.3,Mobile,Leo,27,Gratuit,homme,1
1324,2025-10-19 09:00,Paris,Est,224,APP-9724,Bus,Diesel,3,35,9.59,15,1.7,1,27,268,5.07,Mobile,Alice,23,Standard,femme,4
1325,2025-10-19 09:20,Paris,Est,76,APP-1726,Velo,Diesel,16,25,10.87,19,3.4,1,23,288,2.09,Carte,Hugo,18,Premium,homme,3
1326,2025-10-19 09:40,Paris,Nord,21,APP-8471,Velo,Electrique,53,36,10.66,3,3.0,0,29,301,2.27,Carte,Nina,20,Gratuit,femme,2
1327,2025-10-19 10:00,Paris,Nord,29,APP-1003,Trottinette,Diesel,30,21,5.83,13,2.6,1,20,135,3.25,Carte,Emma,21,Gratuit,homme,4
1328,2025-10-19 10:20,Paris,Sud,73,APP-9336,Bus,Electrique,50,1,5.0,24,1.9,0,23,167,5.15,Carte,Emma,53,Gratuit,femme,4
1329,2025-10-19 10:40,Paris,Est,5,APP-8640,Trottinette,Electrique,45,32,5.4,10,2.1,1,21,145,5.68,Mobile,Emma,19,Premium,homme,4
1330,2025-10-19 11:00,Paris,Ouest,56,APP-1066,Voiture,Humaine,59,32,10.18,23,2.4,0,17,130,5.85,Mobile,Alice,18,Premium,femme,3
1331,2025-10-19 11:20,Paris,Est,195,APP-7166,Bus,Diesel,33,36,9.01,16,2.7,0,15,93,5.04,Mobile,Sofia,34,Premium,homme,4
1332,2025-10-19 11:40,Paris,Est,105,APP-3462,Velo,Humaine,26,50,6.02,10,2.4,0,18,147,3.0,Mobile,Lucas,27,Standard,femme,4
1333,2025-10-19 12:00,Paris,Sud,137,APP-4575,Voiture,Diesel,24,1,3.8,20,3.2,0,23,175,1.87,Carte,Marc,31,Standard,homme,2
1334,2025-10-19 12:20,Paris,Sud,107,APP-5067,Voiture,Diesel,49,41,3.34,16,2.0,1,20,131,5.81,Carte,Leo,59,Standard,femme,1
1335,2025-10-19 12:40,Paris,Sud,104,APP-9573,Velo,Humaine,34,15,6.31,12,1.7,0,15,116,5.29,Mobile,Emma,55,Gratuit,homme,1
1336,2025-10-19 13:00,Paris,Ouest,122,APP-1476,Velo,Electrique,53,51,4.15,11,1.5,1,19,159,1.27,Mobile,Sofia,33,Premium,femme,1
1337,2025-10-19 13:20,Paris,Est,45,APP-2374,Voiture,Diesel,33,37,5.59,17,2.6,0,22,206,3.16,Carte,Alice,27,Gratuit,homme,4
1338,2025-10-19 13:40,Paris,Est,40,APP-6463,Trottinette,Diesel,20,59,8.21,18,3.1,0,19,133,2.3,Mobile,Nina,39,Premium,femme,1
1339,2025-10-19 14:00,Paris,Est,62,APP-6966,Trottinette,Humaine,12,8,8.51,24,2.1,1,22,171,2.15,Mobile,Lucas,32,Gratuit,homme,3
1340,2025-10-19 14:20,Paris,Sud,133,APP-3923,Trottinette,Electrique,53,34,1.56,17,2.2,0,18,177,2.03,Mobile,Leo,26,Premium,femme,3
1341,2025-10-19 14:40,Paris,Centre,225,APP-5314,Trottinette,Humaine,16,28,1.0,19,3.1,1,23,172,4.58,Carte,Emma,50,Gratuit,homme,3
1342,2025-10-19 15:00,Paris,Sud,185,APP-7947,Bus,Electrique,56,58,2.05,10,1.9,1,23,164,3.35,Carte,Marc,22,Gratuit,femme,4
1343,2025-10-19 15:20,Paris,Centre,110,APP-5294,Voiture,Humaine,40,32,8.92,19,2.6,1,16,137,2.09,Carte,Lucas,20,Premium,homme,4
1344,2025-10-19 15:40,Paris,Centre,220,APP-9812,Bus,Humaine,17,59,4.92,23,2.2,0,22,159,2.21,Mobile,Hugo,29,Premium,femme,1
1345,2025-10-19 16:00,Paris,Sud,180,APP-6291,Bus,Diesel,35,33,6.77,5,2.3,1,23,258,1.52,Mobile,Leo,36,Premium,homme,3
1346,2025-10-19 16:20,Paris,Centre,231,APP-6510,Bus,Electrique,11,21,1.48,12,2.9,1,22,234,5.52,Carte,Nina,27,Premium,femme,2
1347,2025-10-19 16:40,Paris,Est,236,APP-5154,Trottinette,Humaine,46,40,7.6,11,2.1,0,22,226,1.61,Mobile,Marc,37,Gratuit,homme,1
1348,2025-10-19 17:00,Paris,Ouest,18,APP-5206,Voiture,Diesel,22,21,0.91,14,2.7,1,22,232,2.24,Carte,Nina,49,Standard,femme,1
1349,2025-10-19 17:20,Paris,Sud,201,APP-4165,Voiture,Humaine,30,29,5.76,17,2.2,1,26,280,4.25,Carte,Leo,23,Premium,homme,4
1350,2025-10-19 17:40,Paris,Ouest,184,APP-8778,Voiture,Electrique,10,29,6.92,14,2.2,1,23,224,1.86,Carte,Alice,21,Standard,femme,4
1351,2025-10-19 18:00,Paris,Sud,67,APP-6212,Trottinette,Electrique,38,40,4.81,11,1.5,1,25,271,4.04,Carte,Alice,65,Premium,homme,1
1352,2025-10-19 18:20,Paris,Ouest,65,APP-4862,Voiture,Diesel,31,48,8.19,15,3.1,0,24,250,2.51,Carte,Alice,38,Gratuit,femme,3
1353,2025-10-19 18:40,Paris,Sud,191,APP-6797,Bus,Diesel,44,24,10.03,10,1.9,1,24,252,2.5,Mobile,Lucas,20,Standard,homme,1
1354,2025-10-19 19:00,Paris,Sud,90,APP-9579,Bus,Diesel,58,26,2.77,4,2.0,1,27,324,3.44,Mobile,Leo,29,Premium,femme,2
1355,2025-10-19 19:20,Paris,Centre,243,APP-2713,Bus,Electrique,48,30,10.63,18,2.4,0,26,253,3.98,Mobile,Leo,25,Gratuit,homme,4
1356,2025-10-19 19:40,Paris,Centre,146,APP-2837,Voiture,Humaine,19,34,8.14,5,2.2,0,22,265,5.96,Carte,Alice,18,Gratuit,femme,2
1357,2025-10-19 20:00,Paris,Nord,206,APP-4998,Bus,Electrique,23,28,11.01,14,2.9,1,20,115,3.28,Mobile,Alice,48,Premium,homme,4
1358,2025-10-19 20:20,Paris,Est,118,APP-4448,Trottinette,Humaine,41,38,7.1,16,1.6,0,17,157,4.52,Carte,Lucas,24,Premium,femme,2
1359,2025-10-19 20:40,Paris,Sud,107,APP-7101,Voiture,Humaine,31,41,5.36,8,2.9,1,18,162,5.41,Carte,Leo,59,Standard,homme,2
1360,2025-10-19 21:00,Paris,Centre,75,APP-8904,Trottinette,Diesel,42,26,5.28,5,1.9,1,20,185,3.35,Mobile,Sofia,19,Premium,femme,3
1361,2025-10-19 21:20,Paris,Est,24,APP-4135,Bus,Electrique,4,45,8.1,11,3.4,1,23,192,3.18,Mobile,Nina,28,Standard,homme,4
1362,2025-10-19 21:40,Paris,Ouest,51,APP-6521,Voiture,Humaine,25,6,1.58,22,1.6,0,17,153,2.73,Mobile,Leo,19,Premium,femme,2
1363,2025-10-19 22:00,Paris,Nord,51,APP-8895,Bus,Diesel,23,58,4.04,19,1.8,1,18,167,2.73,Carte,Leo,19,Premium,homme,3
1364,2025-10-19 22:20,Paris,Nord,75,APP-6181,Bus,Humaine,55,4,5.3,19,1.8,1,22,154,5.22,Carte,Sofia,19,Premium,femme,3
1365,2025-10-19 22:40,Paris,Sud,25,APP-3023,Bus,Humaine,23,40,11.01,25,2.3,0,20,186,2.4,Carte,Sofia,26,Gratuit,homme,4
1366,2025-10-19 23:00,Paris,Ouest,110,APP-1494,Velo,Diesel,40,23,4.22,12,2.0,0,21,166,3.7,Carte,Lucas,20,Premium,femme,3
1367,2025-10-19 23:20,Paris,Ouest,38,APP-4524,Trottinette,Diesel,21,34,2.19,19,2.6,1,20,154,2.03,Carte,Emma,56,Gratuit,homme,1
1368,2025-10-19 23:40,Paris,Ouest,123,APP-8648,Trottinette,Diesel,56,60,2.95,12,2.4,0,18,138,4.67,Carte,Lucas,25,Gratuit,femme,3
1369,2025-10-20 00:00,Paris,Ouest,224,APP-5706,Voiture,Humaine,52,17,7.06,7,2.9,1,19,200,5.58,Carte,Alice,23,Standard,homme,1
1370,2025-10-20 00:20,Paris,Ouest,97,APP-8284,Voiture,Diesel,10,52,5.81,12,2.8,1,18,129,2.1,Carte,Emma,32,Gratuit,femme,1
1371,2025-10-20 00:40,Paris,Ouest,142,APP-4991,Bus,Electrique,33,34,8.29,6,2.1,0,17,153,2.08,Carte,Nina,29,Premium,homme,4
1372,2025-10-20 01:00,Paris,Est,47,APP-9831,Trottinette,Electrique,56,33,5.25,9,3.4,0,21,191,5.84,Mobile,Alice,18,Gratuit,femme,2
1373,2025-10-20 01:20,Paris,Est,213,APP-1337,Bus,Electrique,58,18,4.65,10,2.1,1,20,135,3.89,Mobile,Nina,22,Premium,homme,1
1374,2025-10-20 01:40,Paris,Ouest,125,APP-4958,Bus,Diesel,42,7,7.12,8,2.6,1,16,156,5.01,Carte,Emma,19,Gratuit,femme,1
1375,2025-10-20 02:00,Paris,Est,82,APP-8066,Voiture,Humaine,8,52,2.53,12,1.6,1,16,137,5.13,Carte,Nina,31,Gratuit,homme,1
1376,2025-10-20 02:20,Paris,Sud,138,APP-6178,Voiture,Diesel,33,52,11.74,4,3.3,1,21,219,5.14,Carte,Leo,32,Standard,femme,4
1377,2025-10-20 02:40,Paris,Nord,141,APP-1400,Trottinette,Electrique,18,26,5.17,6,2.7,1,21,142,5.52,Mobile,Leo,23,Standard,homme,4
1378,2025-10-20 03:00,Paris,Ouest,181,APP-3173,Velo,Electrique,29,42,9.97,17,3.3,1,19,198,4.71,Carte,Alice,32,Gratuit,femme,1
1379,2025-10-20 03:20,Paris,Ouest,89,APP-3940,Bus,Electrique,49,23,2.35,24,2.1,0,16,122,4.24,Mobile,Alice,24,Standard,homme,4
1380,2025-10-20 03:40,Paris,Nord,121,APP-6355,Bus,Humaine,34,43,9.03,11,2.6,0,21,163,2.91,Carte,Lucas,19,Premium,femme,4
1381,2025-10-20 04:00,Paris,Nord,79,APP-1307,Velo,Electrique,17,49,7.35,12,2.2,0,25,214,4.85,Carte,Nina,20,Gratuit,homme,1
1382,2025-10-20 04:20,Paris,Sud,212,APP-9556,Voiture,Electrique,33,40,8.07,19,2.7,1,23,177,5.72,Carte,Emma,18,Standard,femme,3
1383,2025-10-20 04:40,Paris,Centre,88,APP-5523,Velo,Electrique,30,5,1.27,19,2.4,1,18,134,5.24,Mobile,Alice,19,Premium,homme,1
1384,2025-10-20 05:00,Paris,Est,169,APP-1209,Velo,Humaine,44,19,3.54,3,3.4,1,21,204,4.82,Mobile,Lucas,28,Gratuit,femme,3
1385,2025-10-20 05:20,Paris,Centre,72,APP-3918,Velo,Electrique,25,12,7.95,20,3.1,1,16,149,1.5,Mobile,Emma,20,Standard,homme,2
1386,2025-10-20 05:40,Paris,Ouest,155,APP-5297,Bus,Electrique,19,36,6.75,25,3.0,0,18,183,2.0,Carte,Hugo,63,Gratuit,femme,4
1387,2025-10-20 06:00,Paris,Ouest,244,APP-1270,Voiture,Humaine,12,16,9.06,25,2.4,0,20,162,1.73,Carte,Nina,70,Gratuit,homme,2
1388,2025-10-20 06:20,Paris,Est,156,APP-2512,Bus,Humaine,51,8,5.1,13,3.5,1,18,129,4.02,Mobile,Sofia,61,Gratuit,femme,3
1389,2025-10-20 06:40,Paris,Ouest,37,APP-7536,Voiture,Humaine,12,19,5.38,16,2.7,0,19,170,4.62,Carte,Emma,43,Standard,homme,4
1390,2025-10-20 07:00,Paris,Nord,64,APP-1644,Velo,Electrique,22,56,7.31,18,1.9,1,22,267,3.58,Carte,Sofia,37,Premium,femme,4
1391,2025-10-20 07:20,Paris,Centre,142,APP-2643,Bus,Diesel,10,30,3.43,14,2.1,1,26,297,1.21,Mobile,Nina,29,Premium,homme,2
1392,2025-10-20 07:40,Paris,Sud,144,APP-1967,Velo,Humaine,1,23,2.83,13,1.5,1,23,199,1.36,Carte,Alice,28,Standard,femme,4
1393,2025-10-20 08:00,Paris,Nord,123,APP-8972,Trottinette,Electrique,47,37,6.76,23,2.7,0,26,246,1.82,Carte,Lucas,25,Gratuit,homme,3
1394,2025-10-20 08:20,Paris,Sud,96,APP-4210,Velo,Diesel,60,48,10.39,13,3.1,1,26,296,2.81,Carte,Sofia,22,Standard,femme,2
1395,2025-10-20 08:40,Paris,Nord,55,APP-8556,Bus,Diesel,45,31,10.77,3,1.9,1,23,283,1.62,Mobile,Alice,23,Gratuit,homme,1
1396,2025-10-20 09:00,Paris,Est,140,APP-8134,Velo,Humaine,52,11,3.1,6,3.4,1,22,235,2.72,Carte,Nina,40,Gratuit,femme,4
1397,2025-10-20 09:20,Paris,Sud,205,APP-9206,Bus,Humaine,7,10,3.54,11,3.2,1,21,247,5.4,Carte,Marc,18,Standard,homme,2
1398,2025-10-20 09:40,Paris,Est,221,APP-3510,Voiture,Diesel,44,33,2.52,12,3.3,0,23,256,2.66,Carte,Alice,41,Gratuit,femme,4
1399,2025-10-20 10:00,Paris,Sud,77,APP-6817,Bus,Electrique,29,42,9.91,11,1.8,1,18,159,5.49,Carte,Leo,58,Gratuit,homme,1
1400,2025-10-20 10:20,Paris,Centre,31,APP-9113,Bus,Electrique,53,22,3.21,3,2.2,1,20,207,4.35,Mobile,Alice,22,Premium,femme,1
1401,2025-10-20 10:40,Paris,Ouest,59,APP-7464,Trottinette,Diesel,38,30,7.32,16,1.8,0,19,187,1.96,Carte,Alice,41,Gratuit,homme,3
1402,2025-10-20 11:00,Paris,Sud,15,APP-5452,Voiture,Diesel,52,28,4.98,18,1.5,1,23,202,2.7,Carte,Leo,22,Standard,femme,2
1403,2025-10-20 11:20,Paris,Centre,203,APP-4945,Voiture,Humaine,29,58,0.88,17,2.7,1,20,168,3.92,Mobile,Alice,25,Gratuit,homme,1
1404,2025-10-20 11:40,Paris,Centre,2,APP-2945,Velo,Humaine,40,32,11.67,12,2.7,1,17,152,5.18,Mobile,Lucas,20,Premium,femme,2
1405,2025-10-20 12:00,Paris,Sud,139,APP-9549,Bus,Diesel,3,32,4.11,19,1.9,0,20,125,2.19,Mobile,Sofia,66,Gratuit,homme,1
1406,2025-10-20 12:20,Paris,Nord,238,APP-5250,Velo,Diesel,35,26,4.23,12,1.7,1,17,112,3.52,Mobile,Alice,33,Gratuit,femme,3
1407,2025-10-20 12:40,Paris,Ouest,48,APP-8476,Trottinette,Humaine,58,44,2.24,19,3.2,0,20,121,2.15,Carte,Lucas,41,Premium,homme,1
1408,2025-10-20 13:00,Paris,Est,206,APP-6182,Velo,Diesel,29,3,5.26,13,3.2,1,22,175,4.91,Carte,Alice,48,Premium,femme,3
1409,2025-10-20 13:20,Paris,Nord,58,APP-5135,Bus,Diesel,52,8,2.5,21,2.1,1,22,190,3.14,Mobile,Sofia,56,Gratuit,homme,4
1410,2025-10-20 13:40,Paris,Sud,195,APP-4766,Bus,Electrique,24,2,3.44,21,2.0,1,18,136,4.34,Mobile,Sofia,34,Premium,femme,4
1411,2025-10-20 14:00,Paris,Nord,167,APP-6989,Voiture,Diesel,51,35,9.01,9,3.3,1,22,198,3.57,Mobile,Sofia,31,Gratuit,homme,4
1412,2025-10-20 14:20,Paris,Nord,73,APP-8413,Bus,Electrique,28,51,11.49,17,2.9,1,22,188,4.1,Mobile,Emma,53,Gratuit,femme,3
1413,2025-10-20 14:40,Paris,Centre,43,APP-1770,Voiture,Electrique,31,29,5.26,13,1.8,0,21,139,3.28,Mobile,Sofia,23,Gratuit,homme,2
1414,2025-10-20 15:00,Paris,Est,44,APP-1114,Trottinette,Humaine,17,2,0.61,16,2.7,1,16,124,5.58,Mobile,Marc,19,Gratuit,femme,4
1415,2025-10-20 15:20,Paris,Ouest,214,APP-4487,Velo,Humaine,59,47,4.77,10,1.5,1,20,124,3.49,Carte,Leo,21,Premium,homme,1
1416,2025-10-20 15:40,Paris,Ouest,68,APP-5927,Trottinette,Electrique,42,57,8.67,3,1.8,1,22,167,5.67,Carte,Hugo,24,Gratuit,femme,2
1417,2025-10-20 16:00,Paris,Centre,194,APP-2118,Voiture,Electrique,58,9,8.29,10,1.7,1,28,269,4.8,Mobile,Leo,29,Standard,homme,2
1418,2025-10-20 16:20,Paris,Centre,21,APP-3670,Velo,Diesel,27,1,0.42,16,1.6,0,28,316,3.18,Mobile,Nina,20,Gratuit,femme,2
1419,2025-10-20 16:40,Paris,Sud,235,APP-6661,Bus,Humaine,54,17,10.35,15,3.1,1,28,298,4.49,Mobile,Marc,19,Gratuit,homme,4
1420,2025-10-20 17:00,Paris,Est,187,APP-4605,Velo,Humaine,46,25,7.66,8,1.9,0,27,294,4.42,Mobile,Hugo,27,Premium,femme,4
1421,2025-10-20 17:20,Paris,Est,36,APP-3263,Bus,Humaine,3,48,0.99,19,2.8,1,20,226,1.62,Mobile,Alice,26,Gratuit,homme,1
1422,2025-10-20 17:40,Paris,Sud,67,APP-9614,Trottinette,Humaine,18,47,6.56,19,2.7,1,22,258,1.73,Carte,Alice,65,Premium,femme,4
1423,2025-10-20 18:00,Paris,Centre,218,APP-6866,Bus,Diesel,30,16,6.79,13,3.1,0,23,259,4.14,Carte,Alice,33,Gratuit,homme,4
1424,2025-10-20 18:20,Paris,Nord,190,APP-1349,Bus,Humaine,48,10,7.64,17,2.7,1,27,293,5.0,Mobile,Nina,59,Premium,femme,1
1425,2025-10-20 18:40,Paris,Centre,62,APP-5839,Voiture,Humaine,18,37,8.35,10,2.1,1,23,258,2.69,Carte,Lucas,32,Gratuit,homme,1
1426,2025-10-20 19:00,Paris,Ouest,37,APP-4208,Velo,Humaine,40,2,11.34,26,1.6,1,27,317,4.73,Carte,Emma,43,Standard,femme,1
1427,2025-10-20 19:20,Paris,Ouest,207,APP-8085,Velo,Electrique,13,39,10.7,9,2.3,0,26,332,3.51,Mobile,Lucas,18,Premium,homme,2
1428,2025-10-20 19:40,Paris,Est,6,APP-2466,Velo,Diesel,59,37,11.01,17,2.4,1,28,279,4.38,Mobile,Nina,31,Gratuit,femme,1
1429,2025-10-20 20:00,Paris,Est,20,APP-6532,Bus,Electrique,40,13,11.17,13,1.6,0,21,140,1.24,Mobile,Lucas,65,Gratuit,homme,1
1430,2025-10-20 20:20,Paris,Nord,105,APP-3885,Voiture,Humaine,55,26,11.33,23,2.5,0,18,135,2.29,Carte,Lucas,27,Standard,femme,2
1431,2025-10-20 20:40,Paris,Nord,21,APP-6383,Voiture,Electrique,20,34,7.75,17,1.7,0,22,178,3.78,Mobile,Nina,20,Gratuit,homme,1
1432,2025-10-20 21:00,Paris,Centre,117,APP-4346,Trottinette,Diesel,38,19,6.79,12,3.3,0,19,121,4.89,Carte,Alice,27,Gratuit,femme,4
1433,2025-10-20 21:20,Paris,Centre,64,APP-1853,Bus,Diesel,19,6,10.26,8,2.0,1,17,138,5.63,Carte,Sofia,37,Premium,homme,4
1434,2025-10-20 21:40,Paris,Est,202,APP-6059,Trottinette,Humaine,3,47,5.26,13,2.8,1,20,142,3.75,Mobile,Lucas,23,Gratuit,femme,1
1435,2025-10-20 22:00,Paris,Ouest,183,APP-7152,Voiture,Electrique,35,11,10.02,14,1.8,0,20,105,2.36,Mobile,Emma,19,Premium,homme,4
1436,2025-10-20 22:20,Paris,Nord,202,APP-4612,Voiture,Electrique,17,18,9.35,10,1.6,0,19,191,5.56,Mobile,Lucas,23,Gratuit,femme,4
1437,2025-10-20 22:40,Paris,Sud,129,APP-3481,Bus,Diesel,47,56,8.29,26,2.5,0,20,146,4.68,Mobile,Marc,48,Gratuit,homme,4
1438,2025-10-20 23:00,Paris,Sud,113,APP-6287,Voiture,Humaine,46,10,3.08,9,2.7,1,19,192,4.67,Mobile,Lucas,20,Gratuit,femme,3
1439,2025-10-20 23:20,Paris,Ouest,105,APP-9784,Bus,Humaine,56,2,9.97,6,2.0,1,20,194,1.91,Carte,Lucas,27,Standard,homme,2
1440,2025-10-20 23:40,Paris,Nord,120,APP-4583,Voiture,Electrique,56,57,3.22,3,1.7,0,17,118,2.45,Carte,Alice,30,Gratuit,femme,3
1441,2025-10-21 00:00,Paris,Nord,23,APP-7631,Bus,Electrique,39,55,1.92,19,2.2,1,17,167,4.74,Mobile,Marc,67,Gratuit,homme,3
1442,2025-10-21 00:20,Paris,Nord,210,APP-5943,Trottinette,Diesel,4,19,7.72,11,2.8,0,23,244,3.16,Mobile,Alice,30,Premium,femme,4
1443,2025-10-21 00:40,Paris,Nord,128,APP-8700,Trottinette,Diesel,11,60,8.15,15,3.1,0,22,199,2.77,Carte,Leo,19,Standard,homme,4
1444,2025-10-21 01:00,Paris,Est,186,APP-7907,Bus,Electrique,23,31,1.18,15,3.0,1,22,169,5.75,Carte,Marc,24,Gratuit,femme,2
1445,2025-10-21 01:20,Paris,Centre,207,APP-6945,Bus,Electrique,45,6,3.27,13,2.6,0,22,168,1.96,Mobile,Lucas,18,Premium,homme,4
1446,2025-10-21 01:40,Paris,Est,200,APP-2756,Trottinette,Humaine,39,54,3.3,12,2.4,0,18,197,2.3,Carte,Hugo,21,Gratuit,femme,4
1447,2025-10-21 02:00,Paris,Ouest,34,APP-9203,Bus,Electrique,28,43,5.3,11,2.0,1,17,157,3.47,Carte,Alice,25,Standard,homme,3
1448,2025-10-21 02:20,Paris,Nord,102,APP-2712,Bus,Humaine,49,4,5.67,10,2.2,1,18,148,5.82,Carte,Leo,46,Gratuit,femme,3
1449,2025-10-21 02:40,Paris,Ouest,121,APP-9198,Trottinette,Diesel,57,51,3.26,15,3.5,0,21,200,4.71,Carte,Lucas,19,Premium,homme,2
1450,2025-10-21 03:00,Paris,Sud,168,APP-2535,Trottinette,Diesel,33,55,7.41,13,3.0,1,18,181,5.43,Carte,Emma,19,Gratuit,femme,3
1451,2025-10-21 03:20,Paris,Est,243,APP-3476,Velo,Humaine,17,48,0.54,21,2.1,0,21,164,2.21,Mobile,Leo,25,Gratuit,homme,1
1452,2025-10-21 03:40,Paris,Est,161,APP-9814,Velo,Electrique,4,44,1.44,18,2.2,0,21,159,5.94,Mobile,Alice,25,Gratuit,femme,4
